"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034987","GO:0034987","immunoglobulin receptor binding","2/9","44/12561",0.000425039162856313,0.0110510182342641,0.00715855432179054,"Ighv13-2/Ighv1-84",2
"GO:0003823","GO:0003823","antigen binding","2/9","85/12561",0.00157973088803821,0.0205365015444967,0.0133029969519007,"Ighv13-2/Ighv1-84",2
